location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Holstenstraße (Mitte), Kiel;2021-12-21 16:00:00 +0100;Tuesday;3633;0;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 17:00:00 +0100;Tuesday;3511;0;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 18:00:00 +0100;Tuesday;3087;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 19:00:00 +0100;Tuesday;2519;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 20:00:00 +0100;Tuesday;1319;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 21:00:00 +0100;Tuesday;686;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 22:00:00 +0100;Tuesday;179;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-21 23:00:00 +0100;Tuesday;68;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-22 00:00:00 +0100;Wednesday;26;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-22 01:00:00 +0100;Wednesday;11;-1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-22 02:00:00 +0100;Wednesday;12;-2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-22 03:00:00 +0100;Wednesday;4;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 04:00:00 +0100;Wednesday;14;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 05:00:00 +0100;Wednesday;35;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 06:00:00 +0100;Wednesday;91;-3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 07:00:00 +0100;Wednesday;203;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 08:00:00 +0100;Wednesday;351;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 09:00:00 +0100;Wednesday;491;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 10:00:00 +0100;Wednesday;1130;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 11:00:00 +0100;Wednesday;1781;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 12:00:00 +0100;Wednesday;2515;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 13:00:00 +0100;Wednesday;2513;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 14:00:00 +0100;Wednesday;2749;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 15:00:00 +0100;Wednesday;3127;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 16:00:00 +0100;Wednesday;3421;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 17:00:00 +0100;Wednesday;3746;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 18:00:00 +0100;Wednesday;3391;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 19:00:00 +0100;Wednesday;2409;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 20:00:00 +0100;Wednesday;1390;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 21:00:00 +0100;Wednesday;640;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 22:00:00 +0100;Wednesday;214;-3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-22 23:00:00 +0100;Wednesday;51;-3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 00:00:00 +0100;Thursday;22;-3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 01:00:00 +0100;Thursday;7;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 02:00:00 +0100;Thursday;24;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 03:00:00 +0100;Thursday;13;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 04:00:00 +0100;Thursday;10;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 05:00:00 +0100;Thursday;38;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 06:00:00 +0100;Thursday;74;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 07:00:00 +0100;Thursday;148;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 08:00:00 +0100;Thursday;257;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 09:00:00 +0100;Thursday;516;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 10:00:00 +0100;Thursday;1185;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 11:00:00 +0100;Thursday;1989;-1;fog;
Holstenstraße (Mitte), Kiel;2021-12-23 12:00:00 +0100;Thursday;2310;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 13:00:00 +0100;Thursday;2766;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-23 14:00:00 +0100;Thursday;2974;-1;fog;
Holstenstraße (Mitte), Kiel;2021-12-23 15:00:00 +0100;Thursday;3036;-1;fog;
Holstenstraße (Mitte), Kiel;2021-12-23 16:00:00 +0100;Thursday;2991;-1;fog;
Holstenstraße (Mitte), Kiel;2021-12-23 17:00:00 +0100;Thursday;3121;-1;snow;
Holstenstraße (Mitte), Kiel;2021-12-23 18:00:00 +0100;Thursday;2574;-1;snow;
Holstenstraße (Mitte), Kiel;2021-12-23 19:00:00 +0100;Thursday;1890;0;snow;
Holstenstraße (Mitte), Kiel;2021-12-23 20:00:00 +0100;Thursday;1139;0;rain;
Holstenstraße (Mitte), Kiel;2021-12-23 21:00:00 +0100;Thursday;481;0;rain;
Holstenstraße (Mitte), Kiel;2021-12-23 22:00:00 +0100;Thursday;151;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-23 23:00:00 +0100;Thursday;42;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-24 00:00:00 +0100;Friday;13;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-24 01:00:00 +0100;Friday;12;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-24 02:00:00 +0100;Friday;11;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-24 03:00:00 +0100;Friday;11;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-24 04:00:00 +0100;Friday;17;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-24 05:00:00 +0100;Friday;20;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-24 06:00:00 +0100;Friday;24;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-24 07:00:00 +0100;Friday;45;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-24 08:00:00 +0100;Friday;96;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 09:00:00 +0100;Friday;275;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 10:00:00 +0100;Friday;727;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 11:00:00 +0100;Friday;928;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 12:00:00 +0100;Friday;1100;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 13:00:00 +0100;Friday;857;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 14:00:00 +0100;Friday;399;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 15:00:00 +0100;Friday;142;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 16:00:00 +0100;Friday;108;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 17:00:00 +0100;Friday;99;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-24 18:00:00 +0100;Friday;84;-3;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-24 19:00:00 +0100;Friday;82;-4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-24 20:00:00 +0100;Friday;67;-4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-24 21:00:00 +0100;Friday;54;-5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-24 22:00:00 +0100;Friday;57;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-24 23:00:00 +0100;Friday;28;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 00:00:00 +0100;Saturday;31;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 01:00:00 +0100;Saturday;10;-6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-25 02:00:00 +0100;Saturday;9;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 03:00:00 +0100;Saturday;11;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 04:00:00 +0100;Saturday;2;-7;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 05:00:00 +0100;Saturday;11;-7;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 06:00:00 +0100;Saturday;4;-7;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 07:00:00 +0100;Saturday;11;-8;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 08:00:00 +0100;Saturday;31;-8;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 09:00:00 +0100;Saturday;38;-8;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 10:00:00 +0100;Saturday;75;-7;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 11:00:00 +0100;Saturday;136;-6;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 12:00:00 +0100;Saturday;230;-4;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 13:00:00 +0100;Saturday;382;-3;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 14:00:00 +0100;Saturday;358;-3;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 15:00:00 +0100;Saturday;364;-3;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-25 16:00:00 +0100;Saturday;284;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 17:00:00 +0100;Saturday;194;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 18:00:00 +0100;Saturday;146;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 19:00:00 +0100;Saturday;94;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 20:00:00 +0100;Saturday;65;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 21:00:00 +0100;Saturday;79;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 22:00:00 +0100;Saturday;35;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-25 23:00:00 +0100;Saturday;37;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 00:00:00 +0100;Sunday;35;-7;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 01:00:00 +0100;Sunday;7;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 02:00:00 +0100;Sunday;13;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 03:00:00 +0100;Sunday;10;-7;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 04:00:00 +0100;Sunday;11;-7;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 05:00:00 +0100;Sunday;8;-8;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 06:00:00 +0100;Sunday;3;-8;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 07:00:00 +0100;Sunday;14;-7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-26 08:00:00 +0100;Sunday;17;-7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-26 09:00:00 +0100;Sunday;54;-7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-12-26 10:00:00 +0100;Sunday;134;-6;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-26 11:00:00 +0100;Sunday;240;-4;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-26 12:00:00 +0100;Sunday;365;-3;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-26 13:00:00 +0100;Sunday;491;-3;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-26 14:00:00 +0100;Sunday;606;-3;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-26 15:00:00 +0100;Sunday;587;-4;clear-day;
Holstenstraße (Mitte), Kiel;2021-12-26 16:00:00 +0100;Sunday;381;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 17:00:00 +0100;Sunday;211;-5;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 18:00:00 +0100;Sunday;266;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 19:00:00 +0100;Sunday;170;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 20:00:00 +0100;Sunday;115;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 21:00:00 +0100;Sunday;101;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 22:00:00 +0100;Sunday;72;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-26 23:00:00 +0100;Sunday;23;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-27 00:00:00 +0100;Monday;18;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-27 01:00:00 +0100;Monday;9;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-27 02:00:00 +0100;Monday;9;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-27 03:00:00 +0100;Monday;5;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-27 04:00:00 +0100;Monday;5;-6;clear-night;
Holstenstraße (Mitte), Kiel;2021-12-27 05:00:00 +0100;Monday;34;-6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-27 06:00:00 +0100;Monday;52;-6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-27 07:00:00 +0100;Monday;98;-6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-27 08:00:00 +0100;Monday;186;-5;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 09:00:00 +0100;Monday;403;-5;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 10:00:00 +0100;Monday;884;-4;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 11:00:00 +0100;Monday;1476;-4;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 12:00:00 +0100;Monday;2163;-4;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 13:00:00 +0100;Monday;2416;-3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 14:00:00 +0100;Monday;2701;-3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 15:00:00 +0100;Monday;2760;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 16:00:00 +0100;Monday;2445;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 17:00:00 +0100;Monday;1977;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 18:00:00 +0100;Monday;1249;-2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 19:00:00 +0100;Monday;698;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 20:00:00 +0100;Monday;259;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 21:00:00 +0100;Monday;130;-1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 22:00:00 +0100;Monday;104;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-27 23:00:00 +0100;Monday;47;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 00:00:00 +0100;Tuesday;22;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 01:00:00 +0100;Tuesday;22;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 02:00:00 +0100;Tuesday;9;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 03:00:00 +0100;Tuesday;8;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 04:00:00 +0100;Tuesday;17;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 05:00:00 +0100;Tuesday;31;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 06:00:00 +0100;Tuesday;67;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 07:00:00 +0100;Tuesday;109;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 08:00:00 +0100;Tuesday;211;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-28 09:00:00 +0100;Tuesday;438;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-28 10:00:00 +0100;Tuesday;804;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-28 11:00:00 +0100;Tuesday;1423;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-28 12:00:00 +0100;Tuesday;2082;1;rain;
Holstenstraße (Mitte), Kiel;2021-12-28 13:00:00 +0100;Tuesday;2456;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 14:00:00 +0100;Tuesday;2846;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 15:00:00 +0100;Tuesday;2944;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 16:00:00 +0100;Tuesday;2845;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 17:00:00 +0100;Tuesday;2216;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 18:00:00 +0100;Tuesday;1351;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 19:00:00 +0100;Tuesday;713;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 20:00:00 +0100;Tuesday;313;2;rain;
Holstenstraße (Mitte), Kiel;2021-12-28 21:00:00 +0100;Tuesday;138;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 22:00:00 +0100;Tuesday;93;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-28 23:00:00 +0100;Tuesday;94;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 00:00:00 +0100;Wednesday;40;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 01:00:00 +0100;Wednesday;16;1;fog;
Holstenstraße (Mitte), Kiel;2021-12-29 02:00:00 +0100;Wednesday;12;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 03:00:00 +0100;Wednesday;6;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 04:00:00 +0100;Wednesday;4;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 05:00:00 +0100;Wednesday;31;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 06:00:00 +0100;Wednesday;60;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 07:00:00 +0100;Wednesday;122;0;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 08:00:00 +0100;Wednesday;186;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 09:00:00 +0100;Wednesday;436;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 10:00:00 +0100;Wednesday;875;1;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 11:00:00 +0100;Wednesday;1613;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 12:00:00 +0100;Wednesday;2171;2;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 13:00:00 +0100;Wednesday;2541;3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 14:00:00 +0100;Wednesday;2955;3;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-12-29 15:00:00 +0100;Wednesday;2975;3;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-12-29 16:00:00 +0100;Wednesday;2830;2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-29 17:00:00 +0100;Wednesday;2392;2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-29 18:00:00 +0100;Wednesday;1609;2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-29 19:00:00 +0100;Wednesday;766;2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-12-29 20:00:00 +0100;Wednesday;326;3;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-29 21:00:00 +0100;Wednesday;124;3;rain;
Holstenstraße (Mitte), Kiel;2021-12-29 22:00:00 +0100;Wednesday;110;3;rain;
Holstenstraße (Mitte), Kiel;2021-12-29 23:00:00 +0100;Wednesday;96;4;rain;
Holstenstraße (Mitte), Kiel;2021-12-30 00:00:00 +0100;Thursday;29;5;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 01:00:00 +0100;Thursday;9;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 02:00:00 +0100;Thursday;18;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 03:00:00 +0100;Thursday;10;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 04:00:00 +0100;Thursday;9;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 05:00:00 +0100;Thursday;30;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 06:00:00 +0100;Thursday;52;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 07:00:00 +0100;Thursday;124;6;wind;
Holstenstraße (Mitte), Kiel;2021-12-30 08:00:00 +0100;Thursday;199;6;wind;
Holstenstraße (Mitte), Kiel;2021-12-30 09:00:00 +0100;Thursday;526;6;wind;
Holstenstraße (Mitte), Kiel;2021-12-30 10:00:00 +0100;Thursday;957;6;wind;
Holstenstraße (Mitte), Kiel;2021-12-30 11:00:00 +0100;Thursday;1679;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 12:00:00 +0100;Thursday;2208;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 13:00:00 +0100;Thursday;2523;8;rain;
Holstenstraße (Mitte), Kiel;2021-12-30 14:00:00 +0100;Thursday;2675;9;rain;
Holstenstraße (Mitte), Kiel;2021-12-30 15:00:00 +0100;Thursday;2579;9;rain;
Holstenstraße (Mitte), Kiel;2021-12-30 16:00:00 +0100;Thursday;2503;9;rain;
Holstenstraße (Mitte), Kiel;2021-12-30 17:00:00 +0100;Thursday;2068;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 18:00:00 +0100;Thursday;1417;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 19:00:00 +0100;Thursday;614;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 20:00:00 +0100;Thursday;386;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 21:00:00 +0100;Thursday;276;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 22:00:00 +0100;Thursday;100;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-30 23:00:00 +0100;Thursday;76;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-31 00:00:00 +0100;Friday;31;9;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 01:00:00 +0100;Friday;7;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 02:00:00 +0100;Friday;10;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 03:00:00 +0100;Friday;6;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 04:00:00 +0100;Friday;9;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 05:00:00 +0100;Friday;18;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 06:00:00 +0100;Friday;16;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 07:00:00 +0100;Friday;65;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 08:00:00 +0100;Friday;96;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 09:00:00 +0100;Friday;242;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 10:00:00 +0100;Friday;778;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 11:00:00 +0100;Friday;1037;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 12:00:00 +0100;Friday;818;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 13:00:00 +0100;Friday;694;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 14:00:00 +0100;Friday;414;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 15:00:00 +0100;Friday;240;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 16:00:00 +0100;Friday;249;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 17:00:00 +0100;Friday;213;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 18:00:00 +0100;Friday;120;10;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 19:00:00 +0100;Friday;120;9;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 20:00:00 +0100;Friday;182;9;rain;
Holstenstraße (Mitte), Kiel;2021-12-31 21:00:00 +0100;Friday;151;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-31 22:00:00 +0100;Friday;148;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-12-31 23:00:00 +0100;Friday;151;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 00:00:00 +0100;Saturday;119;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 01:00:00 +0100;Saturday;104;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 02:00:00 +0100;Saturday;50;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 03:00:00 +0100;Saturday;51;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 04:00:00 +0100;Saturday;21;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 05:00:00 +0100;Saturday;15;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 06:00:00 +0100;Saturday;13;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 07:00:00 +0100;Saturday;24;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 08:00:00 +0100;Saturday;20;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 09:00:00 +0100;Saturday;41;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 10:00:00 +0100;Saturday;101;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 11:00:00 +0100;Saturday;207;8;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 12:00:00 +0100;Saturday;269;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 13:00:00 +0100;Saturday;465;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 14:00:00 +0100;Saturday;477;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 15:00:00 +0100;Saturday;517;10;rain;
Holstenstraße (Mitte), Kiel;2022-01-01 16:00:00 +0100;Saturday;548;9;rain;
Holstenstraße (Mitte), Kiel;2022-01-01 17:00:00 +0100;Saturday;447;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 18:00:00 +0100;Saturday;297;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 19:00:00 +0100;Saturday;220;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 20:00:00 +0100;Saturday;166;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 21:00:00 +0100;Saturday;93;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 22:00:00 +0100;Saturday;69;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-01 23:00:00 +0100;Saturday;54;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-02 00:00:00 +0100;Sunday;26;9;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-02 01:00:00 +0100;Sunday;4;10;cloudy;
Holstenstraße (Mitte), Kiel;2022-01-02 02:00:00 +0100;Sunday;3;10;rain;
